ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1767930079.684272,CCN60G7w50SUAY7k,192.168.1.1,50526,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930080.914624,Cr6wmgbRH5gqn4Qf9,192.168.1.1,37344,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5720,0,0,,17
1767930081.834654,CbpyXo1Wl0DJ7gV9Kg,192.168.1.1,55447,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930083.064673,CGgFu344r802iwaVjc,192.168.1.1,57557,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5725,0,0,,17
1767930083.985252,CyD53C2JshdRYpOO4d,192.168.1.1,34667,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930085.317664,CEoAol2NhKAtDG1SIk,192.168.1.1,54835,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5725,0,0,,17
1767930086.234616,Ch3h141FgdZ1EkKpR7,192.168.1.1,56519,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930086.544750,CBvujI3cQqo9ziXVE,192.168.1.36,0,224.0.0.251,0,unknown_transport,,,,,OTH,T,T,0,,1,32,0,0,,2
1767930087.468089,CE6uQy3n7GoGPHdCXj,192.168.1.1,43187,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5727,0,0,,17
1767930088.388052,CocXqwxiumn0aGU85,192.168.1.1,51231,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930089.618433,CeDi6y3pESxkFACUWa,192.168.1.1,49153,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5724,0,0,,17
1767930084.979254,CMDVhs1TdHJWfFtZoh,192.168.1.41,55562,192.168.1.39,8384,tcp,http,60.049682,796,454,SF,T,T,0,ShADadFf,11,1376,9,930,,6
1767930090.500564,CZIxRA186yfeFFwOJg,192.168.1.1,41913,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767929911.031182,CFoeqq3ew2RiKsvcDd,0.0.0.0,0,224.0.0.1,0,unknown_transport,,179.915836,0,0,OTH,T,T,0,,6,208,0,0,,2
1767930090.947212,CiWXTK2swof6lqUBMf,fe80::6420:e3ff:fe93:5ffe,130,ff02::1,131,icmp,,,,,OTH,T,F,0,,1,76,0,0,,58
1767930031.876475,CvNS3l2gbrUrwV0wAd,fe80::dea6:32ff:fee1:7e28,143,ff02::16,0,icmp,,59.584020,180,0,OTH,T,F,0,,5,460,0,0,,58
1767930091.871517,Cyy4Y03bxgqE9E1Me3,192.168.1.1,45650,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5724,0,0,,17
1767930147.105578,Cel9fB4LmfYHMYoSh4,192.168.1.40,47202,192.168.1.39,22,tcp,,0.027571,0,33,SF,T,T,0,ShAFadfRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,245,9868,4,249,,6
1767930092.689092,CVy8WG15ot04yOh2Fi,192.168.1.1,46327,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930148.130755,CzXgM03zeHAdSJhpui,192.168.1.40,58100,192.168.1.39,80,tcp,,0.000100,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767930094.021833,CXDSpL6gLnBMOKCFc,192.168.1.1,37156,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5719,0,0,,17
1767930149.152675,CRFTHW3VvnTkmZWCj,192.168.1.40,51500,192.168.1.39,443,tcp,,0.000098,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767930094.887233,CykS7h3zoX8pDZjemg,192.168.1.1,58057,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930096.175514,Cz9n2940qFuWX1i9P9,192.168.1.1,42525,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5727,0,0,,17
1767930097.012480,CVxBMk3Y3mdEp8Mtk1,192.168.1.1,42067,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930098.322480,CWFka64rAZKfHdrKz3,192.168.1.1,44675,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5727,0,0,,17
1767930099.242494,CvHn901tMsb2hwoVW5,192.168.1.1,34896,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930100.473122,CXaWDv480dAVE8pGw8,192.168.1.1,46938,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5729,0,0,,17
1767930101.393125,C3ceNu911r0dCjzO8,192.168.1.1,57484,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930102.725665,CkmIVT3AD9Zoae49w4,192.168.1.1,60656,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5720,0,0,,17
1767930103.543309,Ce35Ck4KpBObg21oh,192.168.1.1,51790,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930104.873055,CZNy0BPEdSyz6ingb,192.168.1.1,59138,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5719,0,0,,17
1767930105.693721,Cyqqra4tg1uKojPT7h,192.168.1.1,40300,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930156.593627,CX6Nkra7TA5ShuZdg,192.168.1.39,56729,8.8.8.8,53,udp,dns,0.039944,36,52,SF,T,F,0,Dd,1,64,1,80,,17
1767930156.593645,CubtKJ1JN4avJQA5Td,192.168.1.39,48333,8.8.8.8,53,udp,dns,0.039828,36,103,SF,T,F,0,Dd,1,64,1,131,,17
1767930107.026479,CIVxzI2EHT1QvFQOUj,192.168.1.1,54766,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5726,0,0,,17
1767930107.946720,CSyrHe3rE2NROfbri2,192.168.1.1,52707,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930109.177084,CNqlIq3pQSYVq3PSRj,192.168.1.1,36897,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767930145.048266,C8ptht438RYMGw46D,192.168.1.41,43214,192.168.1.39,8384,tcp,http,19.796450,793,3655,SF,T,T,0,ShADadfF,6,1113,7,4027,,6
1767930145.048237,CUk5k946SIribGQHZc,192.168.1.41,43206,192.168.1.39,8384,tcp,http,19.796654,798,1355,SF,T,T,0,ShADadfF,6,1118,5,1623,,6
1767930145.048011,CCFEGVHjdpBQloqD9,192.168.1.41,43196,192.168.1.39,8384,tcp,http,19.796901,796,929,SF,T,T,0,ShADadfF,6,1116,5,1197,,6
1767930145.056931,Cgmwiy4fu10Zjobu2c,192.168.1.41,43240,192.168.1.39,8384,tcp,http,19.787997,792,454,SF,T,T,0,ShADadfF,6,1112,5,722,,6
1767930110.093875,C3ZRg04Y5PpdJJ5cK8,192.168.1.1,38480,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930110.609215,Cf7m7rbTNqHVyj3Yj,fe80::6620:e3ff:fea3:5ffa,134,ff02::1,133,icmp,,,,,OTH,T,F,0,,1,168,0,0,,58
1767930111.327404,CfAbyF33YUz8Borgq7,192.168.1.1,43173,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767930112.244442,CbqSZo1RgokcE3iu7l,192.168.1.1,59636,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930162.418892,CQiwj54btnROqNmMfj,192.168.1.34,5353,224.0.0.251,5353,udp,dns,,,,S0,T,T,0,D,1,965,0,0,,17
1767930162.419084,CJarYmJtOiDQNc3F8,fe80::7bb:73d7:8a01:76e1,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,985,0,0,,17
1767930113.476617,CqHJVA1kh2kQaseEZi,192.168.1.1,54746,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4963,0,0,,17
1767930114.398078,Ca0DIx19u66FeXFWt6,192.168.1.1,33036,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930115.730488,CbHsju1ep33sR18wm8,192.168.1.1,60080,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5726,0,0,,17
1767930116.650533,ClGSe64UF6Mf3i0jCh,192.168.1.1,56451,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930117.880893,C4f5i52fkQjTnMgJz,192.168.1.1,52027,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5729,0,0,,17
1767930118.800916,CJbDpRyQ4x6fjzc95,192.168.1.1,56014,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930120.030474,CozHea3rxSNAAZRbg1,192.168.1.1,54899,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4964,0,0,,17
1767930120.951512,Cz7pjx19yCiUaGqb4b,192.168.1.1,35243,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930122.180820,Cy9pqC1J2cu3Xtz1Ue,192.168.1.1,41689,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4964,0,0,,17
1767930123.101935,CtKhYh2L6V3KX3hwD1,192.168.1.1,55509,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930124.433625,CaTVHU2pZPM2S73gna,192.168.1.1,46735,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4963,0,0,,17
1767930125.354525,CzQK973aHa8iEGaM8j,192.168.1.1,42534,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930126.583813,ChUOD64u8L7JNpNP6h,192.168.1.1,42224,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767930127.504927,CnnWRq3mpI0SqX1fj9,192.168.1.1,47002,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930128.836491,C67x1536eEOII3q7j6,192.168.1.1,49357,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767930129.757752,CalfV8Bpvk4D5dohe,192.168.1.1,36644,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930130.987261,CO1My93pKHIFPws7r9,192.168.1.1,51398,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4961,0,0,,17
1767930131.908359,CgLbWd2iOiKH8OSX8c,192.168.1.1,54210,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930133.136515,CEXkKI2Gevdu1UJdUe,192.168.1.1,56156,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4967,0,0,,17
1767930134.058538,C52lNn1KksDP7uLjqc,192.168.1.1,45436,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930190.266438,CfkxOL3vS3AQyhtpNa,192.168.1.40,49424,192.168.1.39,22,tcp,,0.083344,0,33,SF,T,T,0,ShAFadfRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,229,9228,4,249,,6
1767930135.390235,CExNJR1LshFDJznN51,192.168.1.1,35513,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4967,0,0,,17
1767930136.208921,Ch8elI114JIZkBztmk,192.168.1.1,40235,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930191.291471,CAJkgeFNhtAZtP7v4,192.168.1.40,56816,192.168.1.39,80,tcp,,0.000170,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767930192.308838,CR0GXX3amX9U1eEP25,192.168.1.40,51120,192.168.1.39,443,tcp,,0.000160,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767930137.643268,CrpU203UM8u7hRMMrl,192.168.1.1,47260,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4965,0,0,,17
1767930138.564343,COtCd7IMzPEKcPjd9,192.168.1.1,55609,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930139.793678,CxMii43Ky0Hrkhg0Ch,192.168.1.1,49380,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4964,0,0,,17
1767930140.714751,Cia3pB2Sx6jYcHRh23,192.168.1.1,51457,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930141.944059,Cj0NvO1G7FCdBTxK2d,192.168.1.1,35100,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4961,0,0,,17
1767930142.865164,C1RXJQYqBxuxfYJig,192.168.1.1,52217,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930144.196886,Ctz9i54lrmaZANzz1,192.168.1.1,57419,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4957,0,0,,17
1767930145.114678,CsRKHq2S7Bhx6CHAcc,192.168.1.1,38024,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930146.347087,Cn2qb3rojrei4cQI,192.168.1.1,40417,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4968,0,0,,17
1767930147.265094,CgaXCpwm4FXrbPAKe,192.168.1.1,60817,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930148.599878,CAf2Do2HfH3iglNh06,192.168.1.1,35793,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4968,0,0,,17
1767930149.418553,CQx1Y32snph22afyT6,192.168.1.1,48940,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930150.750517,CLpxeK1pullqrdysSd,192.168.1.1,50231,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4967,0,0,,17
1767930151.057025,CthKe22mijMpFLXxmi,fe80::6420:e3ff:fe93:5ffe,130,ff02::1,131,icmp,,,,,OTH,T,F,0,,1,76,0,0,,58
1767930091.462264,CqHSwA2ytoqA7PkIB4,192.168.1.34,0,224.0.0.251,0,unknown_transport,,59.901862,0,0,OTH,T,T,0,,2,64,0,0,,2
1767930151.671615,C631Cb4saMkGYjh6si,192.168.1.1,42659,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930153.003313,CTbEFiYTA1H19qScg,192.168.1.1,41734,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4959,0,0,,17
1767930153.924537,CF9ZqP2s60YlvLR9fe,192.168.1.1,37160,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930155.150429,CNVpq13y9rd6Bert83,192.168.1.1,43073,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4957,0,0,,17
1767930156.073848,CF4pJQNC1wudjKQK4,192.168.1.1,46292,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930157.301023,CY6DrT3rQbLGo3uVjf,192.168.1.1,50870,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4963,0,0,,17
1767930207.919998,C44Kkm4ewVqPEt45lc,192.168.1.36,5353,224.0.0.251,5353,udp,dns,,,,S0,T,T,0,D,1,86,0,0,,17
1767930207.920110,CwyFsu4KYRTXH5YCL3,fe80::100a:6d75:50e7:ab58,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,106,0,0,,17
1767930158.225009,Cy2iP24Gt9Cav6XSZh,192.168.1.1,59412,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930159.556492,CCxHWUlwwUykrtEcb,192.168.1.1,47097,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4957,0,0,,17
1767930160.375522,C3Ctqn2hClzAdfUFNj,192.168.1.1,38729,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930161.707297,CS429c2ioTIcA2j0m7,192.168.1.1,37129,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4957,0,0,,17
1767930162.599762,CfGHRf1nni3bXhqDcb,192.168.1.1,52403,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930164.062307,CdhM9i3Xwoqi2UvApe,192.168.1.1,38297,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4959,0,0,,17
1767930156.633913,CmP3dv1w6cTyKOfMFl,192.168.1.39,22000,192.0.2.42,3478,udp,,7.904899,288,0,S0,T,T,0,D,9,540,0,0,,17
1767930164.980413,C1GFXS6OFC4P5LK,192.168.1.1,53531,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930166.212486,CxUPfhwi3BTOpx5l,192.168.1.1,36859,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4959,0,0,,17
1767930167.133827,CsN4o72V3e4weF6um8,192.168.1.1,35511,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930168.464690,CBFNOTzcxnGqGhX8i,192.168.1.1,54793,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4954,0,0,,17
1767930169.386629,CB6Cn81j8fPNlOxLs8,192.168.1.1,54722,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930145.056537,Ccc7Oh6QAcIEempz6,192.168.1.41,43230,192.168.1.39,8384,tcp,http,79.787797,1589,4108,SF,T,T,0,ShADadfF,14,2325,13,4792,,6
1767930205.084197,CQFUbX2c6Jet3SqYPi,192.168.1.41,54832,192.168.1.39,8384,tcp,http,19.760342,796,929,SF,T,T,0,ShADadfF,6,1116,5,1197,,6
1767930205.084360,C4xFsI3Yh8VxsGB7zg,192.168.1.41,54848,192.168.1.39,8384,tcp,http,19.760198,798,1355,SF,T,T,0,ShADadfF,6,1118,5,1623,,6
1767930205.085391,CaSl8Q2UgLndrtBo8,192.168.1.41,54858,192.168.1.39,8384,tcp,http,19.759182,792,454,SF,T,T,0,ShADadfF,6,1112,5,722,,6
1767930170.616122,CYt1doCrDYoTx74Rd,192.168.1.1,49576,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767930171.536575,CcWX7x2VaNaQWWaD5a,192.168.1.1,48706,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930172.868920,CyrNoY1MzbEDBVcagk,192.168.1.1,59903,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4957,0,0,,17
1767930173.687640,C5TwCnyzMTrjU7RHl,192.168.1.1,32828,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930214.428155,C8VtmA2XPSojFx6Dq3,fe80::3003:f7ff:feeb:d174,5353,ff02::fb,5353,udp,dns,3.517066,1564,0,S0,T,F,0,D,15,2284,0,0,,17
1767930214.427909,CCgpyWsF0F4hR8XP5,192.168.1.38,5353,224.0.0.251,5353,udp,dns,3.517187,1564,0,S0,T,T,0,D,15,1984,0,0,,17
1767930175.016060,CT6JEL1i6tGvhChikk,192.168.1.1,43709,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4957,0,0,,17
1767930215.647207,Ci51ba49sRwZLo5q3b,192.168.1.33,5353,224.0.0.251,5353,udp,dns,4.073615,2954,0,S0,T,T,0,D,12,3290,0,0,,17
1767930175.940204,CYXSdn8bRAaJp89f1,192.168.1.1,48636,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930177.268913,CtqYyZ2TyCYWAey3We,192.168.1.1,38843,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4957,0,0,,17
1767930178.192484,C9Ccbu1Z2oWW4dl7B3,192.168.1.1,55878,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930179.419286,CuETkS1agLQlH4ZUq4,192.168.1.1,49624,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4961,0,0,,17
1767930180.340534,CpKeOl3xL2pPxxYkVe,192.168.1.1,48995,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930181.572611,CbG2t13gdB5giC4MZ9,192.168.1.1,45541,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4958,0,0,,17
1767930182.494017,CLmjR24iwhnRZqGkgh,192.168.1.1,53177,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930183.825746,COdmsd3Q3JERRSiMG1,192.168.1.1,50403,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4965,0,0,,17
1767930184.029984,Cg3WnyamFQbnscZb9,fe80::6620:e3ff:fea3:5ffa,130,ff02::1,131,icmp,,,,,OTH,T,F,0,,1,72,0,0,,58
1767930239.422784,Cii2sc3oFhdgPZjGnk,192.168.1.40,54976,192.168.1.39,22,tcp,,0.030823,0,33,SF,T,T,0,ShAFadfRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,244,9828,4,249,,6
1767930184.643981,CIuSgvj8SiL49Sazl,192.168.1.1,60006,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930240.441548,C0FHtE4sCEG1Qf2Iek,192.168.1.40,46002,192.168.1.39,80,tcp,,0.000127,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767930185.975951,C9M7Gg2d0i3qdDEYBl,192.168.1.1,52196,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4966,0,0,,17
1767930241.478756,Cl5azU29WoYAOqdfZ9,192.168.1.40,56778,192.168.1.39,443,tcp,,0.000080,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767930186.897048,CJ4maZ1183LxncWRu4,192.168.1.1,43039,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930237.697165,C4kYVEl8eegp32Mf8,192.168.1.33,5353,224.0.0.251,5353,udp,dns,0.003235,707,0,S0,T,T,0,D,2,763,0,0,,17
1767930188.228777,CEzgG6RvZWdQ7GNBa,192.168.1.1,38640,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4966,0,0,,17
1767930189.149849,C1En014V1XHot4qieg,192.168.1.1,42198,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930190.478569,C1Hj1u2LymTtfFoB5,192.168.1.1,38779,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4958,0,0,,17
1767930191.402692,CYfBMm1S6wuBBOQdoc,192.168.1.1,60450,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930192.631938,Cw0r65FKlIcgdxHh7,192.168.1.1,48255,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4961,0,0,,17
1767930193.553152,C5TGD71tC8dtDWjd8d,192.168.1.1,59773,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930194.684880,C5KpbpApOE7deu3Ff,192.168.1.1,36635,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4959,0,0,,17
1767930194.601471,Cfxabf1hrBCBTfQ0uh,fe80::7bb:73d7:8a01:76e1,5353,ff02::fb,5353,udp,dns,43.211543,14033,0,S0,T,F,0,D,32,15569,0,0,,17
1767930194.601332,CJM49S3OM3l0lCdyK7,192.168.1.34,5353,224.0.0.251,5353,udp,dns,43.198852,13575,0,S0,T,T,0,D,30,14415,0,0,,17
1767930195.703467,CL4hdc1wAVIMuLRiF2,192.168.1.1,41515,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930236.444741,CrnYDk48dyrUE1jLXj,192.168.1.38,5353,224.0.0.251,5353,udp,dns,1.249093,510,0,S0,T,T,0,D,3,594,0,0,,17
1767930236.444859,ClbWEQ1rEEzWTCmBog,fe80::3003:f7ff:feeb:d174,5353,ff02::fb,5353,udp,dns,1.249092,510,0,S0,T,F,0,D,3,654,0,0,,17
1767930196.932776,C7MBU4qDf1Ue85414,192.168.1.1,33527,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4963,0,0,,17
1767930197.854055,CmCF0r3ftv9t61s6jh,192.168.1.1,37601,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930199.185798,CQ5z5F1JDomCHEKZRj,192.168.1.1,52561,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4963,0,0,,17
1767930200.006344,CJeCmp3UYW1bZx0tU,192.168.1.1,42350,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930201.333108,CXqjwo5Pf6jNAinhk,192.168.1.1,53545,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4963,0,0,,17
1767930202.257273,C3g4Da205M82YpI6W5,192.168.1.1,40316,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930203.486563,Cpebg61KEwVocqOMVi,192.168.1.1,38840,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767930204.407660,CLfANf1cvWHT4VZUO,192.168.1.1,45966,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930205.636501,CMrz802WGWyhg4fwwa,192.168.1.1,37971,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4966,0,0,,17
1767930206.557861,CMihPc4V49wj6w20z9,192.168.1.1,45062,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930207.789707,CXA5Bw4oZbU1oXLj8c,192.168.1.1,40156,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4963,0,0,,17
1767930258.381890,CIcKmPA7GdAJaoN9h,192.168.1.34,5353,224.0.0.251,5353,udp,dns,,,,S0,T,T,0,D,1,965,0,0,,17
1767930258.383919,CbSmcMZHzM5qNvIVk,fe80::7bb:73d7:8a01:76e1,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,985,0,0,,17
1767930208.708288,C3h6Dz2gJXAiombLDg,192.168.1.1,41500,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930210.040245,Cq9ulG3W3KwqPoM2e5,192.168.1.1,52738,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4959,0,0,,17
1767930210.858916,CuqZ8c2tU9gbNikPx,192.168.1.1,42356,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767930150.954728,CpGB4j3UlNk3cIG8c,0.0.0.0,0,224.0.0.1,0,unknown_transport,,60.006495,0,0,OTH,T,T,0,,3,104,0,0,,2
1767930211.063552,CcNz2pJh9oMcNq1aj,fe80::6420:e3ff:fe93:5ffe,130,ff02::1,131,icmp,,,,,OTH,T,F,0,,1,76,0,0,,58
1767930187.460417,CunDo64SLlzOguzQJ8,192.168.1.39,0,224.0.0.251,0,unknown_transport,,23.624053,0,0,OTH,T,T,0,,2,64,0,0,,2
1767930212.190592,CSKmU41vsYaNsXn8wj,192.168.1.1,47484,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4962,0,0,,17
1767930213.009407,CKQuyx2vrNAnYq9hYc,192.168.1.1,42273,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
